country,raw_table,source_entity_code,source_entity_name,row_count,canonical_entity_name,notes
EC,ec_raw_financials,,MAPFRE ATLAS,1317,Mapfre Ecuador,
EC,ec_raw_primas,1081,MAPFRE ECUADOR COMPAÑÍA DE SEGUROS S.A.,3192,Mapfre Ecuador,
EC,ec_raw_financials,,MAPFRE ECUADOR COMPAÑÍA DE SEGUROS S.A.,2213,Mapfre Ecuador,
EC,ec_raw_financials,,ORIENTE SEGUROS S.A.,1027,Oriente Seguros,
EC,ec_raw_primas,1105,ORIENTE SEGUROS S.A. EN LIQUIDACIÓN,3192,Oriente Seguros,
EC,ec_raw_financials,,ORIENTE SEGUROS S.A. EN LIQUIDACIÓN,236,Oriente Seguros,
EC,ec_raw_primas,4401,PAN AMERICAN LIFE DE ECUADOR COMPAÑIA DE SEGUROS S.A.,3192,Pan American Life Ecuador,
EC,ec_raw_financials,,PAN AMERICAN LIFE DE ECUADOR COMPAÑIA DE SEGUROS S.A.,1877,Pan American Life Ecuador,
EC,ec_raw_financials,,PICHINCHA,3298,Seguros del Pichincha,
EC,ec_raw_primas,1079,SEGUROS ALIANZA S.A.,3192,Seguros Alianza,
EC,ec_raw_financials,,SEGUROS ALIANZA S.A.,3080,Seguros Alianza,
EC,ec_raw_primas,1107,SEGUROS ATLÁNTIDA SEGURATLANTIDA S.A.,3192,Atlántida Ecuador,
EC,ec_raw_financials,,SEGUROS ATLÁNTIDA SEGURATLANTIDA S.A.,414,Atlántida Ecuador,
EC,ec_raw_primas,1085,SEGUROS COLON S.A.,3192,Seguros Colón,
EC,ec_raw_primas,1089,SEGUROS CONFIANZA S.A.,3192,Seguros Confianza Ecuador,
EC,ec_raw_financials,,SEGUROS CONFIANZA S.A.,1904,Seguros Confianza Ecuador,
EC,ec_raw_primas,1092,SEGUROS DEL PICHINCHA S.A. COMPAÑIA DE SEGUROS Y REASEGUROS,3192,Seguros del Pichincha,
EC,ec_raw_financials,,SEGUROS SUCRE S.A.,889,Seguros Sucre,
EC,ec_raw_primas,1116,SEGUROS UNIDOS S.A.,3192,Seguros Unidos,
EC,ec_raw_financials,,SWEADEN COMPAÑIA DE SEGUROS S.A.,3074,Sweaden,
EC,ec_raw_primas,3655,SWEADEN COMPAÑÍA DE SEGUROS S.A.,3192,Sweaden,
EC,ec_raw_financials,,UNIDOS,3371,Seguros Unidos,
EC,ec_raw_primas,2123,VAZSEGUROS S.A. COMPAÑÍA DE SEGUROS,3192,Vazseguros,
EC,ec_raw_financials,,VAZSEGUROS S.A. COMPAÑÍA DE SEGUROS,2964,Vazseguros,
EC,ec_raw_primas,1086,ZURICH SEGUROS ECUADOR S.A.,3192,Zurich Ecuador,
EC,ec_raw_financials,,ZURICH SEGUROS ECUADOR S.A.,3280,Zurich Ecuador,
GT,gt_raw_gl,,AGROMERCANTIL,848,Agromercantil,
GT,gt_raw_gl,,ASEG-FIDELIS,848,Fidelis,
GT,gt_raw_gl,,ASRURAL,848,Asrural,
GT,gt_raw_gl,,ASSA,848,ASSA Guatemala,
GT,gt_raw_gl,,BMI-SEGUROS,848,BMI Guatemala,
GT,gt_raw_gl,,BUPA,848,Bupa Guatemala,
GT,gt_raw_gl,,CEIBA,848,Ceiba,
GT,gt_raw_gl,,CHN,848,CHN,
GT,gt_raw_gl,,CHN CAUCIÓN,848,CHN Caución,
GT,gt_raw_gl,,COLUMNA,848,Columna,
GT,gt_raw_gl,,CONFIANZA,848,Confianza Guatemala,
GT,gt_raw_gl,,CONFÍO,530,Confío,
GT,gt_raw_gl,,DE LA NACION,848,De la Nación,
GT,gt_raw_gl,,FICOHSA SEGUROS,848,Ficohsa Seguros,
GT,gt_raw_gl,,G & T,848,G&T Seguros,
GT,gt_raw_gl,,G & T CAUCIÓN,424,G&T Seguros,
GT,gt_raw_gl,,GENERAL,848,General de Seguros Guatemala,
GT,gt_raw_gl,,GUATE CAUCIÓN,848,Guatemateca Caución,
GT,gt_raw_gl,,GUATEMALTECA,848,Guatemalteca,
GT,gt_raw_gl,,MAPFRE,848,Mapfre Guatemala,
GT,gt_raw_gl,,PAN-AMERICAN,848,Pan American Life Guatemala,
GT,gt_raw_gl,,PRIVANZA,848,Privanza,
GT,gt_raw_gl,,ROBLE,848,Roble,
GT,gt_raw_gl,,ROBLE CAUCIÓN,848,Roble Caución,
GT,gt_raw_gl,,SISA SEGUROS,318,SISA Guatemala,
GT,gt_raw_gl,,SOLIDARIA,848,Solidaria Guatemala,
GT,gt_raw_gl,,SOLIDUM,848,Solidum,
GT,gt_raw_gl,,TRABAJADORES,848,Trabajadores,
GT,gt_raw_gl,,UNIVERSALES,848,Universales,
PA,pa_raw_balance,,"22 SAGICOR PANAMÁ, S.A.",40,Sagicor Panamá,
PA,pa_raw_balance,,"23 SAGICOR PANAMÁ, S.A.",16,Sagicor Panamá,
PA,pa_raw_balance,,"ACERTA COMPAÑIA DE SEGUROS, S.A.",64,Acerta,
PA,pa_raw_solvencia,,"ACERTA COMPAÑÍA DE SEGUROS, S.A",16,Acerta,
PA,pa_raw_balance,,"ACERTA COMPAÑÍA DE SEGUROS, S.A.",336,Acerta,
PA,pa_raw_solvencia,,"ACERTA COMPAÑÍA DE SEGUROS, S.A.",8,Acerta,
PA,pa_raw_rt,,"ACERTA COMPAÑÍA DE SEGUROS, S.A.",6,Acerta,
PA,pa_raw_primas,,ACERTA SEGUROS,96,Acerta,
PA,pa_raw_siniestros,,ACERTA SEGUROS,93,Acerta,
PA,pa_raw_primas,,ALIADO SEGUROS,96,Aliado Seguros,
PA,pa_raw_siniestros,,ALIADO SEGUROS,93,Aliado Seguros,
PA,pa_raw_balance,,"ALIADO SEGUROS, S. A.",64,Aliado Seguros,
PA,pa_raw_solvencia,,"ALIADO SEGUROS, S.A",12,Aliado Seguros,
PA,pa_raw_rt,,"ALIADO SEGUROS, S.A",6,Aliado Seguros,
PA,pa_raw_balance,,"ALIADO SEGUROS, S.A.",336,Aliado Seguros,
PA,pa_raw_solvencia,,"ALIADO SEGUROS, S.A.",12,Aliado Seguros,
PA,pa_raw_balance,,ASEGURADORA ANCON,64,Aseguradora Ancón,
PA,pa_raw_primas,,"ASEGURADORA ANCON, S.A",96,Aseguradora Ancón,
PA,pa_raw_siniestros,,"ASEGURADORA ANCON, S.A",93,Aseguradora Ancón,
PA,pa_raw_solvencia,,"ASEGURADORA ANCON, S.A",8,Aseguradora Ancón,
PA,pa_raw_solvencia,,"ASEGURADORA ANCON, S.A.",8,Aseguradora Ancón,
PA,pa_raw_solvencia,,"ASEGURADORA ANCÓN, S.A",4,Aseguradora Ancón,
PA,pa_raw_balance,,"ASEGURADORA ANCÓN, S.A.",336,Aseguradora Ancón,
PA,pa_raw_solvencia,,"ASEGURADORA ANCÓN, S.A.",4,Aseguradora Ancón,
PA,pa_raw_rt,,"ASEGURADORA ANCÓN, S.A.",6,Aseguradora Ancón,
PA,pa_raw_balance,,"ASEGURADORA GLOBAL, S. A.",64,Aseguradora Global,
PA,pa_raw_primas,,"ASEGURADORA GLOBAL, S.A",96,Aseguradora Global,
PA,pa_raw_siniestros,,"ASEGURADORA GLOBAL, S.A",93,Aseguradora Global,
PA,pa_raw_solvencia,,"ASEGURADORA GLOBAL, S.A",16,Aseguradora Global,
PA,pa_raw_rt,,"ASEGURADORA GLOBAL, S.A",6,Aseguradora Global,
PA,pa_raw_balance,,"ASEGURADORA GLOBAL, S.A.",336,Aseguradora Global,
PA,pa_raw_solvencia,,"ASEGURADORA GLOBAL, S.A.",8,Aseguradora Global,
PA,pa_raw_balance,,ASSA COMPAÑIA DE SEGUROS S.A,64,ASSA Panamá,
PA,pa_raw_primas,,"ASSA COMPAÑÍA DE SEGUROS, S.A",96,ASSA Panamá,
PA,pa_raw_siniestros,,"ASSA COMPAÑÍA DE SEGUROS, S.A",93,ASSA Panamá,
PA,pa_raw_solvencia,,"ASSA COMPAÑÍA DE SEGUROS, S.A",8,ASSA Panamá,
PA,pa_raw_rt,,"ASSA COMPAÑÍA DE SEGUROS, S.A",6,ASSA Panamá,
PA,pa_raw_balance,,"ASSA COMPAÑÍA DE SEGUROS, S.A.",336,ASSA Panamá,
PA,pa_raw_solvencia,,"ASSA COMPAÑÍA DE SEGUROS, S.A.",12,ASSA Panamá,
PA,pa_raw_primas,,"ASSA Compañía de Seguros, S.A.",6,ASSA Panamá,
PA,pa_raw_siniestros,,"ASSA Compañía de Seguros, S.A.",6,ASSA Panamá,
PA,pa_raw_primas,,"Acerta Compañía de Seguros, S.A.",6,Acerta,
PA,pa_raw_siniestros,,"Acerta Compañía de Seguros, S.A.",6,Acerta,
PA,pa_raw_primas,,"Aliado Seguros, S.A.",6,Aliado Seguros,
PA,pa_raw_siniestros,,"Aliado Seguros, S.A.",6,Aliado Seguros,
PA,pa_raw_primas,,"Aseguradora Ancon, S.A.",6,Aseguradora Ancón,
PA,pa_raw_siniestros,,"Aseguradora Ancon, S.A.",6,Aseguradora Ancón,
PA,pa_raw_primas,,"Aseguradora Global, S.A.",6,Aseguradora Global,
PA,pa_raw_siniestros,,"Aseguradora Global, S.A.",6,Aseguradora Global,
PA,pa_raw_balance,,"BANESCO SEGUROS, S. A.",64,Banesco Seguros Panamá,
PA,pa_raw_solvencia,,"BANESCO SEGUROS, S.A",16,Banesco Seguros Panamá,
PA,pa_raw_balance,,"BANESCO SEGUROS, S.A.",336,Banesco Seguros Panamá,
PA,pa_raw_solvencia,,"BANESCO SEGUROS, S.A.",8,Banesco Seguros Panamá,
PA,pa_raw_rt,,"BANESCO SEGUROS, S.A.",6,Banesco Seguros Panamá,
PA,pa_raw_balance,,"BUPA PANAMA, S.A",64,Bupa Panamá,
PA,pa_raw_rt,,"BUPA PANAMÁ , S.A",6,Bupa Panamá,
PA,pa_raw_solvencia,,"BUPA PANAMÁ, S.A",16,Bupa Panamá,
PA,pa_raw_primas,,"BUPA PANAMÁ, S.A.",99,Bupa Panamá,
PA,pa_raw_siniestros,,"BUPA PANAMÁ, S.A.",93,Bupa Panamá,
PA,pa_raw_balance,,"BUPA PANAMÁ, S.A.",336,Bupa Panamá,
PA,pa_raw_solvencia,,"BUPA PANAMÁ, S.A.",8,Bupa Panamá,
PA,pa_raw_primas,,BUPA Panamá S.A.,6,Bupa Panamá,
PA,pa_raw_siniestros,,BUPA Panamá S.A.,6,Bupa Panamá,
PA,pa_raw_primas,,"Banesco Seguros, S.A.",102,Banesco Seguros Panamá,
PA,pa_raw_siniestros,,"Banesco Seguros, S.A.",99,Banesco Seguros Panamá,
PA,pa_raw_balance,,CHUBB SEGUROS PANAMA S. A.,64,Chubb Panamá,
PA,pa_raw_primas,,"CHUBB SEGUROS PANAMA, S.A.",96,Chubb Panamá,
PA,pa_raw_siniestros,,"CHUBB SEGUROS PANAMA, S.A.",93,Chubb Panamá,
PA,pa_raw_rt,,"CHUBB SEGUROS PANAMA, S.A.",6,Chubb Panamá,
PA,pa_raw_balance,,"CHUBB SEGUROS PANAMÁ, S.A.",336,Chubb Panamá,
PA,pa_raw_solvencia,,"CHUBB SEGUROS PANAMÁ,S.A",16,Chubb Panamá,
PA,pa_raw_solvencia,,"CHUBB SEGUROS PANAMÁ,S.A.",8,Chubb Panamá,
PA,pa_raw_primas,,CHUBB Seguros Panamá S. A.,6,Chubb Panamá,
PA,pa_raw_siniestros,,CHUBB Seguros Panamá S. A.,6,Chubb Panamá,
PA,pa_raw_balance,,"COMPAÑIA INTERNACIONAL DE SEGUROS, S.A.",64,Compañía Internacional de Seguros,
PA,pa_raw_primas,,"COMPAÑÍA INTERNACIONAL DE SEGUROS, S.A",96,Compañía Internacional de Seguros,
PA,pa_raw_siniestros,,"COMPAÑÍA INTERNACIONAL DE SEGUROS, S.A",93,Compañía Internacional de Seguros,
PA,pa_raw_balance,,"COMPAÑÍA INTERNACIONAL DE SEGUROS, S.A.",336,Compañía Internacional de Seguros,
PA,pa_raw_rt,,"COMPAÑÍA INTERNACIONAL DE SEGUROS, S.A.",6,Compañía Internacional de Seguros,
PA,pa_raw_primas,,"Compañía Internacional de Seguros, S.A.",6,Compañía Internacional de Seguros,
PA,pa_raw_siniestros,,"Compañía Internacional de Seguros, S.A.",6,Compañía Internacional de Seguros,
PA,pa_raw_solvencia,,"CÍA. INTERNACIONAL DE SEGUROS, S.A",12,Compañía Internacional de Seguros,
PA,pa_raw_solvencia,,"CÍA. INTERNACIONAL DE SEGUROS, S.A.",12,Compañía Internacional de Seguros,
PA,pa_raw_balance,,"GENERAL DE SEGUROS, S. A.",64,General de Seguros Panamá,
PA,pa_raw_solvencia,,"GENERAL DE SEGUROS, S.A",16,General de Seguros Panamá,
PA,pa_raw_balance,,"GENERAL DE SEGUROS, S.A.",336,General de Seguros Panamá,
PA,pa_raw_solvencia,,"GENERAL DE SEGUROS, S.A.",8,General de Seguros Panamá,
PA,pa_raw_rt,,"GENERAL DE SEGUROS, S.A.",6,General de Seguros Panamá,
PA,pa_raw_primas,,"General de Seguros, S.A.",102,General de Seguros Panamá,
PA,pa_raw_siniestros,,"General de Seguros, S.A.",99,General de Seguros Panamá,
PA,pa_raw_solvencia,,INACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRICA,4,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_primas,,"INTERAMERICANA  FIANZAS Y SEGUROS, S.A.",32,Interamericana de Fianzas y Seguros,
PA,pa_raw_siniestros,,"INTERAMERICANA  FIANZAS Y SEGUROS, S.A.",31,Interamericana de Fianzas y Seguros,
PA,pa_raw_primas,,"INTERAMERICANA DE  FIANZAS Y SEGUROS,S.A.",35,Interamericana de Fianzas y Seguros,
PA,pa_raw_siniestros,,"INTERAMERICANA DE  FIANZAS Y SEGUROS,S.A.",31,Interamericana de Fianzas y Seguros,
PA,pa_raw_solvencia,,"INTERAMERICANA DE FIANZAS Y SEGUROS, S.A",20,Interamericana de Fianzas y Seguros,
PA,pa_raw_solvencia,,"INTERAMERICANA DE FIANZAS Y SEGUROS, S.A.",4,Interamericana de Fianzas y Seguros,
PA,pa_raw_primas,,"INTERAMERICANA DE FIANZAS Y SEGUROS, S.A.",38,Interamericana de Fianzas y Seguros,
PA,pa_raw_balance,,"INTERAMERICANA DE FIANZAS Y SEGUROS, S.A.",304,Interamericana de Fianzas y Seguros,
PA,pa_raw_rt,,"INTERAMERICANA DE FIANZAS Y SEGUROS, S.A.",5,Interamericana de Fianzas y Seguros,
PA,pa_raw_solvencia,,"ISEGUROS SURAMERICANA, S.A.",4,Sura Panamá,
PA,pa_raw_siniestros,,"Interamericana de Fianzas y Seguros, S.A.",37,Interamericana de Fianzas y Seguros,
PA,pa_raw_balance,,LA FLORESTA DE SEGUROS Y VIDA,48,La Floresta,
PA,pa_raw_primas,,"LA REGIONAL DE SEGUROS, S.A",100,La Regional de Seguros,
PA,pa_raw_siniestros,,"LA REGIONAL DE SEGUROS, S.A",93,La Regional de Seguros,
PA,pa_raw_solvencia,,"LA REGIONAL DE SEGUROS, S.A",16,La Regional de Seguros,
PA,pa_raw_balance,,"LA REGIONAL DE SEGUROS, S.A.",400,La Regional de Seguros,
PA,pa_raw_solvencia,,"LA REGIONAL DE SEGUROS, S.A.",8,La Regional de Seguros,
PA,pa_raw_rt,,"LA REGIONAL DE SEGUROS, S.A.",6,La Regional de Seguros,
PA,pa_raw_primas,,"La Regional de  Seguros, C.A.",6,La Regional de Seguros,
PA,pa_raw_siniestros,,"La Regional de  Seguros, C.A.",6,La Regional de Seguros,
PA,pa_raw_balance,,"MAPFRE PANAMA, S.A.",64,Mapfre Panamá,
PA,pa_raw_primas,,"MAPFRE PANAMÁ, S.A",96,Mapfre Panamá,
PA,pa_raw_siniestros,,"MAPFRE PANAMÁ, S.A",93,Mapfre Panamá,
PA,pa_raw_solvencia,,"MAPFRE PANAMÁ, S.A",16,Mapfre Panamá,
PA,pa_raw_rt,,"MAPFRE PANAMÁ, S.A",6,Mapfre Panamá,
PA,pa_raw_balance,,"MAPFRE PANAMÁ, S.A.",336,Mapfre Panamá,
PA,pa_raw_solvencia,,"MAPFRE PANAMÁ, S.A.",8,Mapfre Panamá,
PA,pa_raw_primas,,MAPFRE Panamá S.A.,6,Mapfre Panamá,
PA,pa_raw_siniestros,,MAPFRE Panamá S.A.,6,Mapfre Panamá,
PA,pa_raw_solvencia,,"MERCANTIL DE SEGUROS, S.A",12,Mercantil Seguros Panamá,
PA,pa_raw_solvencia,,"MERCANTIL DE SEGUROS, S.A.",4,Mercantil Seguros Panamá,
PA,pa_raw_solvencia,,"MERCANTIL DE SEGUROS, S.A. _ _",4,Mercantil Seguros Panamá,
PA,pa_raw_primas,,"MERCANTIL PANAMÁ SEGUROS, S.A",96,Mercantil Seguros Panamá,
PA,pa_raw_siniestros,,"MERCANTIL PANAMÁ SEGUROS, S.A",93,Mercantil Seguros Panamá,
PA,pa_raw_rt,,"MERCANTIL PANAMÁ SEGUROS, S.A",6,Mercantil Seguros Panamá,
PA,pa_raw_balance,,"MERCANTIL SEGUROS PANAMA, S.A.",64,Mercantil Seguros Panamá,
PA,pa_raw_balance,,"MERCANTIL SEGUROS PANAMÁ, S.A.",336,Mercantil Seguros Panamá,
PA,pa_raw_solvencia,,"MERCANTIL SEGUROS Y REASEGUROS, S.A",4,Mercantil Seguros Panamá,
PA,pa_raw_rt,,MULTIBANK SEGUROS PANAMÁ,6,Multibank Seguros Panamá,
PA,pa_raw_primas,,"MULTIBANK SEGUROS, S.A",96,Multibank Seguros Panamá,
PA,pa_raw_siniestros,,"MULTIBANK SEGUROS, S.A",93,Multibank Seguros Panamá,
PA,pa_raw_solvencia,,"MULTIBANK SEGUROS, S.A",16,Multibank Seguros Panamá,
PA,pa_raw_balance,,"MULTIBANK SEGUROS, S.A.",400,Multibank Seguros Panamá,
PA,pa_raw_solvencia,,"MULTIBANK SEGUROS, S.A.",8,Multibank Seguros Panamá,
PA,pa_raw_primas,,"Mercantil Seguros y Reaseguros, S.A.",6,Mercantil Seguros Panamá,
PA,pa_raw_siniestros,,"Mercantil Seguros y Reaseguros, S.A.",6,Mercantil Seguros Panamá,
PA,pa_raw_primas,,Multibank Seguros Panamá,6,Multibank Seguros Panamá,
PA,pa_raw_siniestros,,Multibank Seguros Panamá,6,Multibank Seguros Panamá,
PA,pa_raw_primas,,NACIONAL DE SEGUROS  DE PANAMÁ Y CENTROAMÉRICA,73,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_siniestros,,NACIONAL DE SEGUROS  DE PANAMÁ Y CENTROAMÉRICA,69,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_balance,,"NACIONAL DE SEGUROS DE PANAMA Y CENTROAMERICA, S.A",64,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_solvencia,,NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMERICA,4,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_balance,,"NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMERICA, S.A.",192,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_solvencia,,NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRICA,4,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_rt,,"NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRICA, S.A.",3,Nacional de Seguros de Panamá y Centroamérica,
PA,pa_raw_solvencia,,"OPTIMA CIA. DE SEGUROS, S.A",4,Óptima Seguros,
PA,pa_raw_balance,,"OPTIMA COMPAÑIA DE SEGUROS, S.A.",64,Óptima Seguros,
PA,pa_raw_balance,,"OPTIMA COMPAÑÍA DE SEGUROS, S.A.",336,Óptima Seguros,
PA,pa_raw_primas,,"Optima Compañía de Seguros, S.A.",6,Óptima Seguros,
PA,pa_raw_siniestros,,"Optima Compañía de Seguros, S.A.",6,Óptima Seguros,
PA,pa_raw_solvencia,,"PAN AMERICAN LIFE INSURANCE DE PANAMA, S.A.",4,Pan American Life Panamá,
PA,pa_raw_balance,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S. A.",400,Pan American Life Panamá,
PA,pa_raw_primas,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S.A",96,Pan American Life Panamá,
PA,pa_raw_siniestros,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S.A",93,Pan American Life Panamá,
PA,pa_raw_solvencia,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S.A",12,Pan American Life Panamá,
PA,pa_raw_rt,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S.A",6,Pan American Life Panamá,
PA,pa_raw_solvencia,,"PAN AMERICAN LIFE INSURANCE DE PANAMÁ, S.A.",8,Pan American Life Panamá,
PA,pa_raw_primas,,"Pan American Life Insurande de Panamá, S.A.",6,Pan American Life Panamá,
PA,pa_raw_siniestros,,"Pan American Life Insurande de Panamá, S.A.",6,Pan American Life Panamá,
PA,pa_raw_balance,,"SAGICOR PANAMA, S.A.",64,Sagicor Panamá,
PA,pa_raw_rt,,SAGICOR PANAMÁ,1,Sagicor Panamá,
PA,pa_raw_primas,,"SAGICOR PANAMÁ, S.A",96,Sagicor Panamá,
PA,pa_raw_siniestros,,"SAGICOR PANAMÁ, S.A",93,Sagicor Panamá,
PA,pa_raw_solvencia,,"SAGICOR PANAMÁ, S.A",16,Sagicor Panamá,
PA,pa_raw_balance,,"SAGICOR PANAMÁ, S.A.",280,Sagicor Panamá,
PA,pa_raw_solvencia,,"SAGICOR PANAMÁ, S.A.",8,Sagicor Panamá,
PA,pa_raw_rt,,"SAGICOR PANAMÁ, S.A.",5,Sagicor Panamá,
PA,pa_raw_primas,,"SAGICOR Panamá, S. A.",6,Sagicor Panamá,
PA,pa_raw_siniestros,,"SAGICOR Panamá, S. A.",6,Sagicor Panamá,
PA,pa_raw_balance,,"SEGUROS FEDPA, S. A.",64,Seguros FEDPA,
PA,pa_raw_primas,,"SEGUROS FEDPA, S.A",96,Seguros FEDPA,
PA,pa_raw_siniestros,,"SEGUROS FEDPA, S.A",93,Seguros FEDPA,
PA,pa_raw_solvencia,,"SEGUROS FEDPA, S.A",12,Seguros FEDPA,
PA,pa_raw_balance,,"SEGUROS FEDPA, S.A.",336,Seguros FEDPA,
PA,pa_raw_solvencia,,"SEGUROS FEDPA, S.A.",8,Seguros FEDPA,
PA,pa_raw_rt,,"SEGUROS FEDPA, S.A.",6,Seguros FEDPA,
PA,pa_raw_solvencia,,"SEGUROS FEDPA, S.A. _",4,Seguros FEDPA,
PA,pa_raw_primas,,"SEGUROS SURAMERICANA, S.A",96,Sura Panamá,
PA,pa_raw_siniestros,,"SEGUROS SURAMERICANA, S.A",93,Sura Panamá,
PA,pa_raw_solvencia,,"SEGUROS SURAMERICANA, S.A",8,Sura Panamá,
PA,pa_raw_balance,,"SEGUROS SURAMERICANA, S.A.",400,Sura Panamá,
PA,pa_raw_solvencia,,"SEGUROS SURAMERICANA, S.A.",8,Sura Panamá,
PA,pa_raw_rt,,"SEGUROS SURAMERICANA, S.A.",6,Sura Panamá,
PA,pa_raw_solvencia,,"SEGUROS SURAMERICANA, S.A. | =",4,Sura Panamá,
PA,pa_raw_primas,,"Seguros FEDPA, S .A.",6,Seguros FEDPA,
PA,pa_raw_siniestros,,"Seguros FEDPA, S .A.",6,Seguros FEDPA,
PA,pa_raw_primas,,"Seguros Suramericana, S.A.",6,Sura Panamá,
PA,pa_raw_siniestros,,"Seguros Suramericana, S.A.",6,Sura Panamá,
PA,pa_raw_solvencia,,"UNIVIVIR, S.A",4,Vivir Compañía de Seguros,
PA,pa_raw_balance,,"VIVIR COMPAÑIA DE SEGUROS, S.A.",64,Vivir Compañía de Seguros,
PA,pa_raw_rt,,"VIVIR COMPAÑÍA DE SEGUROS , S.A.",6,Vivir Compañía de Seguros,
PA,pa_raw_solvencia,,"VIVIR COMPAÑÍA DE SEGUROS, S.A",12,Vivir Compañía de Seguros,
PA,pa_raw_balance,,"VIVIR COMPAÑÍA DE SEGUROS, S.A.",336,Vivir Compañía de Seguros,
PA,pa_raw_solvencia,,"VIVIR COMPAÑÍA DE SEGUROS, S.A.",8,Vivir Compañía de Seguros,
PA,pa_raw_primas,,"VIVIR COMPAÑÍA DE SEGUROS, SA.",96,Vivir Compañía de Seguros,
PA,pa_raw_siniestros,,"VIVIR COMPAÑÍA DE SEGUROS, SA.",93,Vivir Compañía de Seguros,
PA,pa_raw_primas,,"Vivir Compañía de Seguros, S. A.",6,Vivir Compañía de Seguros,
PA,pa_raw_siniestros,,"Vivir Compañía de Seguros, S. A.",6,Vivir Compañía de Seguros,
PA,pa_raw_balance,,WORLDWIDE MEDICAL ASSURANCE LTD. CORP.,400,Worldwide Medical Assurance,
PA,pa_raw_primas,,"WORLDWIDE MEDICAL ASSURANCE, LTD",96,Worldwide Medical Assurance,
PA,pa_raw_siniestros,,"WORLDWIDE MEDICAL ASSURANCE, LTD",93,Worldwide Medical Assurance,
PA,pa_raw_rt,,"WORLDWIDE MEDICAL ASSURANCE, LTD. CORP.",6,Worldwide Medical Assurance,
PA,pa_raw_solvencia,,"WORLDWIDE MEDICAL ASSURANCE, LTD., CORP",20,Worldwide Medical Assurance,
PA,pa_raw_solvencia,,"WORLDWIDE MEDICAL ASSURANCE, LTD., CORP.",4,Worldwide Medical Assurance,
PA,pa_raw_primas,,Worldwide Medical Assurance,6,Worldwide Medical Assurance,
PA,pa_raw_siniestros,,Worldwide Medical Assurance,6,Worldwide Medical Assurance,
PA,pa_raw_rt,,"ÓPTIMA COMPAÑÍA DE SEGUROS , S.A.",6,Óptima Seguros,
PA,pa_raw_primas,,"ÓPTIMA COMPAÑÍA DE SEGUROS, S.A.",96,Óptima Seguros,
PA,pa_raw_siniestros,,"ÓPTIMA COMPAÑÍA DE SEGUROS, S.A.",93,Óptima Seguros,
PA,pa_raw_solvencia,,"ÓPTIMA CÍA. DE SEGUROS, S.A",12,Óptima Seguros,
PA,pa_raw_solvencia,,"ÓPTIMA CÍA. DE SEGUROS, S.A.",8,Óptima Seguros,
PA,pa_raw_solvencia,,"‘ASSA COMPAÑÍA DE SEGUROS, S.A",4,ASSA Panamá,
PE,pe_raw_bulletin,,AUGUSTAR,119,Augustar Perú,New SBS entity from 12-31-2025 + 03-31-2026 bulletins (added 2026-06-09).
PE,pe_raw_bulletin,,AVLA Perú,542,AVLA Perú,
PE,pe_raw_bulletin,,BNP Paribas Cardif,241,Cardif Perú,
PE,pe_raw_bulletin,,CARDIF,370,Cardif Perú,
PE,pe_raw_bulletin,,CESCE PERÚ,75,Cesce Perú,
PE,pe_raw_bulletin,,CHUBB PERÚ,,Chubb Perú,Header renombrado en boletín 03-31-2026; mismo slug que el canónico — normaliza entity_name (issue #210).
PE,pe_raw_bulletin,,CHUBB SEGUROS,597,Chubb Perú,
PE,pe_raw_bulletin,,Coface Seguros,72,Coface Perú,
PE,pe_raw_bulletin,,Crecer Seguros,524,Crecer Seguros Perú,
PE,pe_raw_bulletin,,INSUR,598,Insur Perú,
PE,pe_raw_bulletin,,Interseguro,597,Interseguro,
PE,pe_raw_bulletin,,LA POSITIVA VIDA,606,La Positiva Vida,
PE,pe_raw_bulletin,,LIBERTY,,Liberty Perú,Nombre corto del boletín 03-31-2026; cubre 'Liberty' de P004/Indicadores vía lookup case-insensitive (issue #210).
PE,pe_raw_bulletin,,La Positiva,511,La Positiva,
PE,pe_raw_bulletin,,Liberty Seguros,584,Liberty Perú,
PE,pe_raw_bulletin,,MAPFRE PERU,123,Mapfre Perú,
